filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__32-the-coconut-shoulders-workout-.html__f69daeef20.html,The Coconut Shoulders Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/32-the-coconut-shoulders-workout-.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__34-beginner-shoulder-workout.html__1ad9b2f050.html,Beginner Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/34-beginner-shoulder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__35-beginner-chest-workout.html__6b64d69721.html,Beginner Chest Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/35-beginner-chest-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__36-8-week-intense-back-workout.html__69852b2d2f.html,8 Week Intense Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/36-8-week-intense-back-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__37-beginner-tricep-workout.html__387992586e.html,Beginner Tricep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/37-beginner-tricep-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__38-beginner-leg-workout.html__eb65fc1ef0.html,Beginner Leg Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/38-beginner-leg-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__39-beginner-bicep-workout.html__1eedaa1a7e.html,Beginner Bicep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/39-beginner-bicep-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__4-week-absolute-leg-carnage-workout__16e6223219.html,4 Week Absolute Leg Carnage Workout,https://www.muscleandstrength.com/workouts/4-week-absolute-leg-carnage-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-arm-ageddon-blast-arm-workout__422bdd6be0.html,4 Week Arm-Ageddon Blast Arm Workout,https://www.muscleandstrength.com/workouts/4-week-arm-ageddon-blast-arm-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-shoulder-shocker-workout__1d5c1a290e.html,4 Week Shoulder Shocker to Ignite Muscle Growth,https://www.muscleandstrength.com/workouts/4-week-shoulder-shocker-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-v-taper-building-workout__5200387b3e.html,4 Week V-Taper Building Workout Routine,https://www.muscleandstrength.com/workouts/4-week-v-taper-building-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__40-beginner-back-workout.html__8b4af47875.html,Beginner Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/40-beginner-back-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__41-beginner-forearm-workout.html__1402510604.html,Beginner Forearm Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/41-beginner-forearm-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__42-beginner-ab-workout.html__f74f3e56ef.html,Beginner Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/42-beginner-ab-workout.html,body weight,muscle building,single muscle group,both,beginner,1
workouts__5-biceps-workout-routines-beginner-advanced__bcce28a1b3.html,5 Effective Biceps Workout Routines: Beginner To Advanced | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-biceps-workout-routines-beginner-advanced,home / small gym,muscle building,split,both,beginner,1
workouts__6-exercise-home-dumbbell-leg-workout__3f8f1ffdbe.html,6 Exercise Home Dumbbell Workout For Legs | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-exercise-home-dumbbell-leg-workout,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-back-blast-workout__d286e1636d.html,Back Blast! 8 Week Program to Build Your Back,https://www.muscleandstrength.com/workouts/8-week-back-blast-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-bicep-tricep-builder__d259d319bf.html,Awesome Arms: 8 Weeks to Better Biceps and Triceps | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-bicep-tricep-builder,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-cannonball-delts__da04ad6317.html,8-Week Shoulder Workout to Build Cannonball Delts | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-cannonball-delts,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-giant-shoulders__592e5b2484.html,Giant Sets For Giant Boulder Shoulders In 8 Weeks,https://www.muscleandstrength.com/workouts/8-week-giant-shoulders,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-knee-friendly-quad-workout__78d0586915.html,8-Week Knee-Friendly Quad Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-knee-friendly-quad-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-out-angle-chest-workout__4b00f88a15.html,"8 Week ""Out-Angle"" Chest Workout Routine",https://www.muscleandstrength.com/workouts/8-week-out-angle-chest-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-pec-pounder__9adabdc635.html,Pec-Pounder: 8 Week Chest Workout to Shatter Your Plateau | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-pec-pounder,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__8-week-program-to-create-a-superhuman-chest__b5fdc5e6c0.html,8 Week Program to Create a Superhero Chest,https://www.muscleandstrength.com/workouts/8-week-program-to-create-a-superhuman-chest,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-wheels-workout__763e12abb0.html,Wheels Workout: 8 Week Program to Build Your Legs,https://www.muscleandstrength.com/workouts/8-week-wheels-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-workout-for-shredded-shoulders__057c0828f0.html,8 Week Program to Build Shredded Shoulders,https://www.muscleandstrength.com/workouts/8-week-workout-for-shredded-shoulders,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-weeks-stronger-deadlift__8191cc5108.html,8 Weeks To A Stronger Deadlift | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-weeks-stronger-deadlift,fully equipped gym,strength,single muscle group,both,intermediate,1
workouts__arm-building-circuits-bicep-tricep-plateaus__2daa556a8b.html,Arm Building Circuits: Bust Through Bicep & Tricep Plateaus | Muscle & Strength,https://www.muscleandstrength.com/workouts/arm-building-circuits-bicep-tricep-plateaus,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__armergency-workout__d3953146eb.html,ARMergency: A Killer Arm Day Workout Program,https://www.muscleandstrength.com/workouts/armergency-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__back-day-burnout__0eb46b4841.html,The Back Day Burnout: A Big Thick Back Workout,https://www.muscleandstrength.com/workouts/back-day-burnout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__balloon-arms-workout__ae4ceecb6b.html,Balloon Arms Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/balloon-arms-workout,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__best-chest-workout-for-inner-chest-development__00f242c53a.html,The Best Chest Workout for Inner Chest Development,https://www.muscleandstrength.com/workouts/best-chest-workout-for-inner-chest-development,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__best-chest-workout-push-stretch-method__055f27e728.html,Best Chest Workout: The Push & Stretch Method For Killer Chest Gains,https://www.muscleandstrength.com/workouts/best-chest-workout-push-stretch-method,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__best-shoulder-workout-youve-never-tried__2ad97d33af.html,The Best Shoulder Workout You've Never Tried,https://www.muscleandstrength.com/workouts/best-shoulder-workout-youve-never-tried,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__bigger-better-arms-workout-30-days__95c117c08d.html,Growin' Guns: Bigger and Better Arms in 30 Days,https://www.muscleandstrength.com/workouts/bigger-better-arms-workout-30-days,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__blast-and-pump-arm-workout.html__d3feb3d779.html,Blast And Pump Arm Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/blast-and-pump-arm-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__booty-burner-courtney-king-full-glute-workout__8874ce38ec.html,Booty Burner: Courtney King's Full Glute Workout,https://www.muscleandstrength.com/workouts/booty-burner-courtney-king-full-glute-workout,fully equipped gym,muscle building,single muscle group,women,intermediate,1
workouts__build-bigger-chest__64de808b59.html,Build a Bigger Chest With This Intense Mass Building Workout,https://www.muscleandstrength.com/workouts/build-bigger-chest,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__build-bigger-upper-body-workout__b58b493466.html,"Build A Bigger Upper Body: Back, Shoulders And Traps Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/build-bigger-upper-body-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__building-bigger-pecs-4-workouts-chest-size__9a21835181.html,Building Bigger Pecs: 4 Workouts For Improved Chest Size | Muscle & Strength,https://www.muscleandstrength.com/workouts/building-bigger-pecs-4-workouts-chest-size,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__burn-to-grow-quad-workout__e3c2074021.html,Burn-to-Grow Quad Workout Routine,https://www.muscleandstrength.com/workouts/burn-to-grow-quad-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__cable-only-arm-workout.html__32408da253.html,Cable Only Bicep And Tricep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/cable-only-arm-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__cannonball-delts-ultimate-shoulder-workout-program__a3b1afd5a9.html,Cannonball Delts: The Ultimate 12 Week Shoulder Building Program,https://www.muscleandstrength.com/workouts/cannonball-delts-ultimate-shoulder-workout-program,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__chest-size-bench-press-strength-workout__6a557130c0.html,10 Week Chest Size & Bench Press Strength Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/chest-size-bench-press-strength-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__chiseled-chest-workout-6-routines-for-growth__5dc7c42e67.html,Chiseled Chest Workout: 6 Routines for Muscle Growth | Muscle & Strength,https://www.muscleandstrength.com/workouts/chiseled-chest-workout-6-routines-for-growth,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__combo-fat-burner-workout__ea07335979.html,MusclePharm Combo Arm Blasting Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/combo-fat-burner-workout,fully equipped gym,fat loss,split,both,beginner,1
workouts__core-strength-rotational-anti-rotational-movements__1dcdb472aa.html,Core Strength Road Map: Mastering Rotation and Stability,https://www.muscleandstrength.com/workouts/core-strength-rotational-anti-rotational-movements,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__cory-gregory-arm-workouts__70698cdbbd.html,Cory Gregory’s 4 Intense Arm Bursting Workouts | Muscle & Strength,https://www.muscleandstrength.com/workouts/cory-gregory-arm-workouts,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__david-schachterle-30-min-shoulder-workout__d7af6b971a.html,30 Minute Big Shoulder Workout with David Schachterle | Muscle & Strength,https://www.muscleandstrength.com/workouts/david-schachterle-30-min-shoulder-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__deltoid-destruction-workout__5e34090590.html,Deltoid Destruction: High Volume & Instensity Shoulder Workout,https://www.muscleandstrength.com/workouts/deltoid-destruction-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__deltoid-doomsday__85481b7ca0.html,Deltoid Doomsday: An Epic Workout for Meteorite Boulder Shoulders,https://www.muscleandstrength.com/workouts/deltoid-doomsday,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__dumbbell-bodyweight-circuit-workout-women__75c00d28f1.html,Dumbbell And Bodyweight Circuit Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-bodyweight-circuit-workout-women,home / small gym,general fitness,full body,women,beginner,1
workouts__elite-shoulders-3-week-shoulder-workout__e51fff6696.html,Elite Shoulders: 3 Week Shoulder Shocker Workout,https://www.muscleandstrength.com/workouts/elite-shoulders-3-week-shoulder-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__every-angle-chest-workout__9327513096.html,Every Angle Chest Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/every-angle-chest-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__fouad-abiad-back-workout__850bbb628f.html,"Build a ""Hoss"" Back w/ Fouad Abiad's Back Workout",https://www.muscleandstrength.com/workouts/fouad-abiad-back-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__fouad-abiads-shoulder-workout__dfc990ebcf.html,Build “Hoss” Shoulders w/ Fouad Abiad’s Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/fouad-abiads-shoulder-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__full-body-bodyweight-workout.html__c174122661.html,Full Body Bodyweight Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/full-body-bodyweight-workout.html,body weight,muscle building,full body,both,beginner,1
workouts__fullbody-dumbbell-strength-workout-women__c5855a6a1f.html,Full Body Dumbbell Strength Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/fullbody-dumbbell-strength-workout-women,home / small gym,general fitness,full body,women,beginner,1
workouts__great-glutes-3-butt-workouts__b5a11573fc.html,How To Develop Great Glutes: 3 Butt Workouts | Muscle & Strength,https://www.muscleandstrength.com/workouts/great-glutes-3-butt-workouts,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__growing-wings-a-julie-michaelson-back-workout.html__db97d88daa.html,Growing Wings: A Julie Michaelson Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/growing-wings-a-julie-michaelson-back-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__guns-of-glory-workout__d85520ffc1.html,Guns of Glory: An Arm Training Workout Program,https://www.muscleandstrength.com/workouts/guns-of-glory-workout,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__high-intensity-chest-blaster.html__426931de2a.html,High Intensity Chest Blaster | Muscle & Strength,https://www.muscleandstrength.com/workouts/high-intensity-chest-blaster.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__high-intensity-shoulder-blaster.html__5158f51ff3.html,High Intensity Shoulder Blaster Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/high-intensity-shoulder-blaster.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__increase-your-wingspan-workout__8469c11463.html,The Perfect Back Workout to Increase Your Wingspan,https://www.muscleandstrength.com/workouts/increase-your-wingspan-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__intense-chest-workout-for-women.html__a7b5b3bc7f.html,Intense Chest Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/intense-chest-workout-for-women.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__john-meadows-back-workout__95d0ee9ca0.html,"John Meadows: His Journey to the Arnold, Brand, & Back Workout",https://www.muscleandstrength.com/workouts/john-meadows-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__leg-carnage-quad-hamstring-workout__23cf4c80af.html,Leg Carnage: Superset Quad & Hamstring Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/leg-carnage-quad-hamstring-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__legs-on-blast-workout__7a1b13045d.html,Legs On Blast Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/legs-on-blast-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__low-rep-arm-shoulder-workout__7488f42459.html,Low Rep Arm And Shoulder Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/low-rep-arm-shoulder-workout,home / small gym,muscle building,split,both,beginner,1
workouts__lower-body-blast-circuit-workout__41da8f19c7.html,Intense Lower Body Blast Circuit Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/lower-body-blast-circuit-workout,body weight,general fitness,split,women,beginner,1
workouts__lsl-leg-day-workout__8b1cadbc4f.html,LSL Leg Day Workout: Your Toughest Leg Day Ever!,https://www.muscleandstrength.com/workouts/lsl-leg-day-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__mix-methods-leg-workout__c2d98d4f04.html,Mix Of Methods Leg Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/mix-methods-leg-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__monster-traps-workout.html__f55fdd8140.html,Monster Traps Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/monster-traps-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__perfect-workout-for-shoulders__c291c24556.html,The Perfect Workout for Rock Solid Shoulders,https://www.muscleandstrength.com/workouts/perfect-workout-for-shoulders,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__power-muscle-burn-bicep-workout.html__86a0e5b549.html,Power Muscle Burn Bicep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-bicep-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__power-muscle-burn-tricep-workout.html__9ee6fa39a6.html,Power Muscle Burn Tricep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-tricep-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__quad-destroyer-squat-workout__f89cf11e39.html,Quad Destroyer: 10 Sets Of Squats Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/quad-destroyer-squat-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__quarter-rep-method__de8f0214f0.html,Build Your Lagging Chest with the 1/4 Rep Pump Out Method,https://www.muscleandstrength.com/workouts/quarter-rep-method,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__roger-lockridge-superset-back-workout__55a02677bf.html,Roger Lockridge's Intense 4 Week Superset Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/roger-lockridge-superset-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__rp-21-glute-workout-program__21d18ffcb1.html,RP-21 Glute Building Workout Program,https://www.muscleandstrength.com/workouts/rp-21-glute-workout-program,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__run-the-rack-chest-workout__ddf3b31de4.html,Run The Rack Chest Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/run-the-rack-chest-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__serious-biceps-triceps-muscle-routine__d7b478270f.html,Get Serious Arm-Size With This Biceps & Triceps Workout,https://www.muscleandstrength.com/workouts/serious-biceps-triceps-muscle-routine,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__steves-titanic-tricep-builder-workout.html__f7adc80318.html,Steve's Titanic Tricep Builder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/steves-titanic-tricep-builder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__super-shoulder-striations-workout__9526be73e4.html,Super Shoulder Striations: Get Ripped Shoulders with this Workout,https://www.muscleandstrength.com/workouts/super-shoulder-striations-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__superset-triset-chest-back-workout__42c33f8bc3.html,Superset & Triset Chest And Back Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/superset-triset-chest-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__take-it-stairs-workout__badabb9c4e.html,Take It To The Stairs Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/take-it-stairs-workout,body weight,general fitness,split,women,beginner,1
workouts__the-butt-builder.html__f2cc4ae84d.html,The Butt Builder Workout: Women's Workout For Bigger Glutes | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-butt-builder.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__the-leg-gauntlet-by-stephanie-foley.html__17683935fc.html,The Leg Gauntlet By Stephanie Foley | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-leg-gauntlet-by-stephanie-foley.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__the-pec-pumper-chest-workout__da32879816.html,The Pec Pumper: Workout to Blow Up Your Chest,https://www.muscleandstrength.com/workouts/the-pec-pumper-chest-workout,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__three-muscle-toning-arms-workouts-women__6f84432a18.html,Three Muscle Toning Arm Workouts For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/three-muscle-toning-arms-workouts-women,fully equipped gym,muscle building,single muscle group,women,beginner,1
workouts__triple-header-tricep-workout__accc9dcf55.html,12 Week Triple Header Triceps Workout Program,https://www.muscleandstrength.com/workouts/triple-header-tricep-workout,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__ultimate-bench-press-workout__1f04eb7c18.html,Ultimate Bench Press Workout: Increase Strength And Chest Size,https://www.muscleandstrength.com/workouts/ultimate-bench-press-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__vcs-volume-cluster-strength-back-workout__901e4d41b1.html,"VCS 3 Stage Back Workout - Volume, Cluster & Strength Training | Muscle & Strength",https://www.muscleandstrength.com/workouts/vcs-volume-cluster-strength-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
