filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__12-week-total-transformation-workout__1b2696ee40.html,Body Metamorphosis: 12 Week Transformation Workout to Help You Build Muscle,https://www.muscleandstrength.com/workouts/12-week-total-transformation-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__15-min-burner__6238f40298.html,The 15 Min Burner: 4 Day Fat Loss Workout Program,https://www.muscleandstrength.com/workouts/15-min-burner,home / small gym,fat loss,split,both,beginner,4
workouts__15-minute-core-conditioning-workout__46ec9adc20.html,15-Minute Core Conditioning Workout You Can Do Anywhere | Muscle & Strength,https://www.muscleandstrength.com/workouts/15-minute-core-conditioning-workout,body weight,general fitness,single muscle group,both,beginner,3
workouts__15-minute-total-body-beatdown__a3b14bd897.html,The 15 Minute Total Body Beatdown,https://www.muscleandstrength.com/workouts/15-minute-total-body-beatdown,home / small gym,muscle building,full body,both,intermediate,1
workouts__18-week-bench-press-peaking-cycle__b7d7c797e1.html,18 Week Bench Press Peaking Cycle | Muscle & Strength,https://www.muscleandstrength.com/workouts/18-week-bench-press-peaking-cycle,fully equipped gym,strength,single muscle group,both,intermediate,1
workouts__18-week-chin-up-dip-program-upper-body__25fd555c1c.html,18 Week Chin Up & Dip Program For An Impressive Upper Body | Muscle & Strength,https://www.muscleandstrength.com/workouts/18-week-chin-up-dip-program-upper-body,home / small gym,muscle building,single muscle group,both,beginner,4
workouts__19-muscle-size--shape-definition-workout.html__0943e3b573.html,"Muscle Size, Shape & Definition Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/19-muscle-size--shape-definition-workout.html,fully equipped gym,muscle building,split,both,advanced,5
workouts__2-at-home-circuit-workouts-for-women__be6ee9775d.html,Workouts for Women: 2 Bodyweight Circuits You Can Do at Home,https://www.muscleandstrength.com/workouts/2-at-home-circuit-workouts-for-women,body weight,fat loss,full body,both,beginner,3
workouts__2-day-intense-workout.html__beeb7dd88f.html,2 Day Intense Fat Loss & Muscle Tone Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/2-day-intense-workout.html,fully equipped gym,fat loss,full body,both,intermediate,2
workouts__2-day-simple-ab-split-by-steve.html__bb88f85080.html,2 Day Simple A/B Split by Steve | Muscle & Strength,https://www.muscleandstrength.com/workouts/2-day-simple-ab-split-by-steve.html,home / small gym,muscle building,full body,both,beginner,2
workouts__2-medicine-ball-full-body-workouts__873e45633a.html,Minimal Equipment Series: 2 Full Body Medicine Ball Workouts,https://www.muscleandstrength.com/workouts/2-medicine-ball-full-body-workouts,home / small gym,muscle building,full body,both,beginner,3
workouts__2-week-deload-program__baa27dd5d9.html,2-Week Deload Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/2-week-deload-program,fully equipped gym,general fitness,split,both,beginner,4
workouts__2-weekly-workouts-for-larger-legs__f69e6a19e7.html,2 Weekly Workouts for Larger Legs,https://www.muscleandstrength.com/workouts/2-weekly-workouts-for-larger-legs,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__2-workouts-to-help-grow-your-back__41ecb42ce2.html,2 Workouts To Help Grow Your Back in 8 Weeks,https://www.muscleandstrength.com/workouts/2-workouts-to-help-grow-your-back,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__20-6-day-weight-cardio-cutting-workout.html__05afe37b08.html,Fat Blaster: 6 Day Weight/Cardio Cutting Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/20-6-day-weight-cardio-cutting-workout.html,fully equipped gym,fat loss,split,both,intermediate,6
workouts__20-minute-at-home-full-body-workout__1fd139a856.html,20 Minute At Home Full Body Workout Program,https://www.muscleandstrength.com/workouts/20-minute-at-home-full-body-workout,home / small gym,fat loss,full body,both,beginner,3
workouts__20-minute-hiit-workout__aa14f9ddc2.html,20 Minute HIIT Workout You Can Do Anywhere | Muscle & Strength,https://www.muscleandstrength.com/workouts/20-minute-hiit-workout,body weight,fat loss,full body,both,beginner,2
workouts__2014-minutes-better-body-fast-start-plan__597516fa6c.html,2014 Minutes To A Better Body: 8 Week Fast Start Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/2014-minutes-better-body-fast-start-plan,home / small gym,muscle building,split,both,beginner,4
workouts__21-compound-exercises-only-workout.html__12effcd9e0.html,Compound Exercises Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/21-compound-exercises-only-workout.html,fully equipped gym,muscle building,split,both,intermediate,4
workouts__22-4-day-split-bodybuilding-split-routine.html__32b9a4f835.html,4 Day Split Bodybuilding Split Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/22-4-day-split-bodybuilding-split-routine.html,fully equipped gym,muscle building,split,both,advanced,4
workouts__23-doug--s-mega-cutting-routine.html__87fd1053da.html,Doug's 4 Day Mega Cutting Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/23-doug--s-mega-cutting-routine.html,fully equipped gym,fat loss,split,both,intermediate,4
workouts__25-doug--s-super-shredding-routine.html__21b74a0c10.html,5 Day Super Shredding Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/25-doug--s-super-shredding-routine.html,fully equipped gym,fat loss,split,both,intermediate,5
workouts__26-doug--s-6-day-cutting-routine.html__08a7d7e956.html,Doug's 6 Day Cutting Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/26-doug--s-6-day-cutting-routine.html,fully equipped gym,fat loss,split,both,advanced,6
workouts__27-home-based-ab-workout.html__06f231a1c1.html,Home-Based Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/27-home-based-ab-workout.html,body weight,muscle building,single muscle group,both,beginner,3
workouts__28-plateau-busting-chest-workout.html__b30f5654fd.html,4 Week Plateau Busting Chest Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/28-plateau-busting-chest-workout.html,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__29-ab-workout-to-increase-ab-size-.html__f514a8b553.html,Ab Workout To Increase Ab Size | Muscle & Strength,https://www.muscleandstrength.com/workouts/29-ab-workout-to-increase-ab-size-.html,fully equipped gym,muscle building,single muscle group,both,advanced,2
workouts__3-ab-workouts-build-8-pack__a3710dcc36.html,8 Pack Abs Workout: How To Get The Ultimate 8 Pack,https://www.muscleandstrength.com/workouts/3-ab-workouts-build-8-pack,home / small gym,general fitness,split,both,beginner,3
workouts__3-day-PPL-workout-for-beginners__e045c5080d.html,3 Day Push/Pull/Legs (PPL) Workout for Beginners | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-day-PPL-workout-for-beginners,fully equipped gym,strength,split,both,beginner,3
workouts__3-day-full-body-dumbbell-workout__13d5fcc8fb.html,Dumbbell Only Workout: 3 Day Full Body Dumbbell Workout,https://www.muscleandstrength.com/workouts/3-day-full-body-dumbbell-workout,home / small gym,muscle building,full body,both,beginner,3
workouts__3-day-full-body-kettlebell-workout__8f50c0fafe.html,3 Day Full Body Beginner Kettlebell Workout,https://www.muscleandstrength.com/workouts/3-day-full-body-kettlebell-workout,home / small gym,muscle building,full body,both,beginner,3
workouts__3-day-full-body-workout-for-busy-people__a8b25486af.html,3 Day Full Body Workout for Busy People,https://www.muscleandstrength.com/workouts/3-day-full-body-workout-for-busy-people,home / small gym,muscle building,full body,both,beginner,3
workouts__3-day-fullbody-workout-alternative-tools.html__b033cbacbc.html,3 Day Fullbody Workout Using Alternative Tools | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-day-fullbody-workout-alternative-tools.html,home / small gym,muscle building,full body,both,beginner,3
workouts__3-day-kettlebell-bodyweight__28f26715f8.html,3 Day Kettlebell and Bodyweight Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-day-kettlebell-bodyweight,home / small gym,fat loss,split,both,beginner,3
workouts__3-day-power-muscle-burn__53df2f3611.html,3 Day Power Muscle Burn Workout Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-day-power-muscle-burn,fully equipped gym,muscle building,split,both,intermediate,3
workouts__3-day-total-body-sculpting-workout__161880a479.html,3 Day Total Body Sculpting Circuit Workout Routine,https://www.muscleandstrength.com/workouts/3-day-total-body-sculpting-workout,home / small gym,fat loss,full body,both,beginner,3
workouts__3-day-whole-body-toning-workout.html__bd2847b58b.html,3 Day Full Body Toning Workout for Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-day-whole-body-toning-workout.html,fully equipped gym,muscle building,full body,both,intermediate,3
workouts__3-day-workout-routine-and-diet-for-beginners__1b4c09609d.html,3 Day Workout Routine and Diet for Beginners,https://www.muscleandstrength.com/workouts/3-day-workout-routine-and-diet-for-beginners,fully equipped gym,muscle building,full body,both,beginner,3
workouts__3-introduction-to-bodybuilding-workout.html__e5e8f7e9cb.html,Introduction To Bodybuilding Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-introduction-to-bodybuilding-workout.html,fully equipped gym,muscle building,full body,both,beginner,3
workouts__3-week-muscular-back-building__4c9a6ef9b0.html,3 Week Muscular Back Building Rotation | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-week-muscular-back-building,fully equipped gym,muscle building,split,both,beginner,1
workouts__30-leg-growth-workout---3-week-cycle.html__9ffb158d63.html,Leg Growth Workout - 3 Week Cycle | Muscle & Strength,https://www.muscleandstrength.com/workouts/30-leg-growth-workout---3-week-cycle.html,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__300-rise-new-you-workout-muscular-ripped__e23c217ff8.html,300 Workout: The Rise Of A New You! A Plan To Get Muscular & Ripped | Muscle & Strength,https://www.muscleandstrength.com/workouts/300-rise-new-you-workout-muscular-ripped,home / small gym,general fitness,full body,both,beginner,4
workouts__31-the-big-arm-routine.html__a284125c40.html,Plateau-Busting Big Arm Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/31-the-big-arm-routine.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__32-the-coconut-shoulders-workout-.html__f69daeef20.html,The Coconut Shoulders Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/32-the-coconut-shoulders-workout-.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__33-the-giant-set-routine-.html__6802a01c6c.html,The Giant Set Routine! | Muscle & Strength,https://www.muscleandstrength.com/workouts/33-the-giant-set-routine-.html,fully equipped gym,muscle building,split,both,advanced,3
workouts__34-beginner-shoulder-workout.html__1ad9b2f050.html,Beginner Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/34-beginner-shoulder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__35-beginner-chest-workout.html__6b64d69721.html,Beginner Chest Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/35-beginner-chest-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__36-8-week-intense-back-workout.html__69852b2d2f.html,8 Week Intense Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/36-8-week-intense-back-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__37-beginner-tricep-workout.html__387992586e.html,Beginner Tricep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/37-beginner-tricep-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__38-beginner-leg-workout.html__eb65fc1ef0.html,Beginner Leg Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/38-beginner-leg-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__39-beginner-bicep-workout.html__1eedaa1a7e.html,Beginner Bicep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/39-beginner-bicep-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__3d-muscle-drop-set-split__cddfd23a02.html,3D Muscle: A 3 Day Drop Set Workout Program,https://www.muscleandstrength.com/workouts/3d-muscle-drop-set-split,fully equipped gym,muscle building,split,both,intermediate,3
workouts__3day-beginners-workout.html__ab604982bd.html,3 Day Muscle Building Workout For Beginners | Muscle & Strength,https://www.muscleandstrength.com/workouts/3day-beginners-workout.html,fully equipped gym,muscle building,split,both,beginner,3
workouts__3day-hardcore-program.html__7470db567d.html,3 Day Hardcore Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/3day-hardcore-program.html,fully equipped gym,muscle building,split,both,intermediate,3
workouts__4-5-day-workout-for-building-muscle-and-strength__ec8750d8ab.html,4-5 Day Workout for Building Muscle & Strength,https://www.muscleandstrength.com/workouts/4-5-day-workout-for-building-muscle-and-strength,fully equipped gym,strength,split,both,intermediate,4
workouts__4-day-barbell-only-workout__551e290046.html,4 Day Barbell Only Workout (No Rack Required) | Muscle & Strength,https://www.muscleandstrength.com/workouts/4-day-barbell-only-workout,home / small gym,muscle building,split,both,intermediate,4
workouts__4-day-bodybuilding-split-by-shaun.html__8339fbb352.html,4 Day Bodybuilding Split by Shaun | Muscle & Strength,https://www.muscleandstrength.com/workouts/4-day-bodybuilding-split-by-shaun.html,fully equipped gym,muscle building,split,both,intermediate,4
workouts__4-day-machine-only-workout__f23f6f65f6.html,Machine Only Workout: 4 Day Workout Split,https://www.muscleandstrength.com/workouts/4-day-machine-only-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__4-day-maximum-mass-workout__1190206d23.html,4 Day Maximum Mass Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/4-day-maximum-mass-workout,fully equipped gym,muscle building,split,both,intermediate,4
workouts__4-day-power-muscle-burn-workout-split.html__e146c51e59.html,4 Day Power Muscle Burn Workout Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/4-day-power-muscle-burn-workout-split.html,fully equipped gym,muscle building,split,both,intermediate,4
workouts__4-day-ppl-and-v-taper-intensifier-workout__f35f34da4c.html,4 Day Muscle Building Workout: PPL Split w/ V Taper Intensifier,https://www.muscleandstrength.com/workouts/4-day-ppl-and-v-taper-intensifier-workout,fully equipped gym,muscle building,split,both,intermediate,4
workouts__4-day-rp21-rest-pause-workout-system__18ded82e4f.html,4 Day Rest Pause RP-21 Muscle Building Workout System | Muscle & Strength,https://www.muscleandstrength.com/workouts/4-day-rp21-rest-pause-workout-system,fully equipped gym,muscle building,split,both,intermediate,4
workouts__4-day-shred-cycle-workout__714f6166bc.html,4 Day Shred Cycle Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/4-day-shred-cycle-workout,fully equipped gym,fat loss,split,both,intermediate,4
workouts__4-day-workout-build-serious-mass__3a7e424e9e.html,4 Day Workout Program to Build Serious Mass,https://www.muscleandstrength.com/workouts/4-day-workout-build-serious-mass,fully equipped gym,muscle building,split,both,intermediate,4
workouts__4-week-absolute-leg-carnage-workout__16e6223219.html,4 Week Absolute Leg Carnage Workout,https://www.muscleandstrength.com/workouts/4-week-absolute-leg-carnage-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-arm-ageddon-blast-arm-workout__422bdd6be0.html,4 Week Arm-Ageddon Blast Arm Workout,https://www.muscleandstrength.com/workouts/4-week-arm-ageddon-blast-arm-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-beginner-core-strength__9845d1c04a.html,4 Week Beginner Core Strength Trainer,https://www.muscleandstrength.com/workouts/4-week-beginner-core-strength,home / small gym,strength,single muscle group,both,beginner,6
workouts__4-week-beginner-kettlebell-workout__da2d374379.html,4 Week Beginner Kettlebell Workout For Muscle Growth,https://www.muscleandstrength.com/workouts/4-week-beginner-kettlebell-workout,home / small gym,muscle building,full body,both,beginner,4
workouts__4-week-complete-kettlebell-ab-workout__6be87dfe65.html,4 Week Complete Kettlebell Ab & Core Workout,https://www.muscleandstrength.com/workouts/4-week-complete-kettlebell-ab-workout,home / small gym,general fitness,full body,both,beginner,3
workouts__4-week-leg-lashing-blast-workout-program__c44c34f998.html,4 Week Leg-Lashing Blast Workout Program,https://www.muscleandstrength.com/workouts/4-week-leg-lashing-blast-workout-program,fully equipped gym,muscle building,single muscle group,both,advanced,4
workouts__4-week-shoulder-shocker-workout__1d5c1a290e.html,4 Week Shoulder Shocker to Ignite Muscle Growth,https://www.muscleandstrength.com/workouts/4-week-shoulder-shocker-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-v-cuts-abs-workout__c7d0d20db7.html,4 Week “V Cuts Abs” Workout Routine,https://www.muscleandstrength.com/workouts/4-week-v-cuts-abs-workout,fully equipped gym,fat loss,split,both,intermediate,4
workouts__40-beginner-back-workout.html__8b4af47875.html,Beginner Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/40-beginner-back-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__40-minute-abs-cardio-resistance-workout__a524e0b407.html,"40 Minute Blast - Abs, Cardio And Resistance Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/40-minute-abs-cardio-resistance-workout,home / small gym,fat loss,full body,both,beginner,3
workouts__41-beginner-forearm-workout.html__1402510604.html,Beginner Forearm Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/41-beginner-forearm-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__42-beginner-ab-workout.html__f74f3e56ef.html,Beginner Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/42-beginner-ab-workout.html,body weight,muscle building,single muscle group,both,beginner,1
workouts__45-minute-kettlebell-bodyweight-fat-loss-workout__20acd5e348.html,45-Minute Kettlebell and Bodyweight Workout for Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/45-minute-kettlebell-bodyweight-fat-loss-workout,home / small gym,fat loss,full body,both,beginner,3
workouts__5-biceps-workout-routines-beginner-advanced__bcce28a1b3.html,5 Effective Biceps Workout Routines: Beginner To Advanced | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-biceps-workout-routines-beginner-advanced,home / small gym,muscle building,split,both,beginner,1
workouts__5-crossfit-wods-general-conditioning__990e4a5ec7.html,5 Cross Training Workouts For General Conditioning | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-crossfit-wods-general-conditioning,home / small gym,fat loss,full body,both,beginner,5
workouts__5-day-dumbbell-only-workout-split__cca2bc8a97.html,Dumbbell Only Workout: 5 Day Dumbbell Workout Split,https://www.muscleandstrength.com/workouts/5-day-dumbbell-only-workout-split,home / small gym,muscle building,split,both,intermediate,5
workouts__5-day-home-muscle-building-workout__31a83b5607.html,5 Day At Home Muscle Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-day-home-muscle-building-workout,home / small gym,muscle building,split,both,beginner,5
workouts__5-day-push-pull-legs-workout-program-cycle__f5fda56d50.html,"5 Day Push, Pull, Legs Workout Program Cycle",https://www.muscleandstrength.com/workouts/5-day-push-pull-legs-workout-program-cycle,fully equipped gym,muscle building,split,both,intermediate,5
workouts__5-day-supersets-timed-set-workout__c424e70deb.html,5 Day Superset & Timed Set Muscle Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-day-supersets-timed-set-workout,fully equipped gym,muscle building,split,both,intermediate,5
workouts__5-fat-loss-workouts-cory-gregory-musclepharm__33b09d1feb.html,5 Fat Loss Workouts From Cory Gregory & MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-fat-loss-workouts-cory-gregory-musclepharm,fully equipped gym,fat loss,split,both,beginner,3
workouts__5-killer-summer-arm-workouts__fba090ecd5.html,5 Killer Arm Workouts for Tank Top Season,https://www.muscleandstrength.com/workouts/5-killer-summer-arm-workouts,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__5-minute-meltdown__f004ca3438.html,"Power Hour: The ""5 Minute Meltdown"" Pump n' Burn Workout",https://www.muscleandstrength.com/workouts/5-minute-meltdown,fully equipped gym,fat loss,full body,both,beginner,3
workouts__5-week-full-body-kettlebell-workout__2b33b33491.html,5 Week Full Body Kettlebell Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-week-full-body-kettlebell-workout,home / small gym,fat loss,full body,both,beginner,5
workouts__50-rep-fat-loss-hiit-treadmill-kettlebell-workout__cfacb75dfd.html,50 Rep Fat Loss HIIT Treadmill And Kettlebell Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/50-rep-fat-loss-hiit-treadmill-kettlebell-workout,home / small gym,fat loss,full body,both,beginner,3
workouts__5000-rep-arm-specialization-program__d83201b4fc.html,"10 Week Program & 5,000 Rep Arm Specialization Program | Muscle & Strength",https://www.muscleandstrength.com/workouts/5000-rep-arm-specialization-program,fully equipped gym,muscle building,single muscle group,both,intermediate,3
workouts__6-day-dumbbell-only-workout__a3af2eedb7.html,Dumbbell Only Workout: 6 Day Dumbbell Workout Split,https://www.muscleandstrength.com/workouts/6-day-dumbbell-only-workout,home / small gym,muscle building,split,both,intermediate,6
workouts__6-day-low-volume-high-intensity-workout-split__3c41bb97f5.html,6 Day Low Volume High-Intensity Workout Split,https://www.muscleandstrength.com/workouts/6-day-low-volume-high-intensity-workout-split,fully equipped gym,muscle building,split,both,intermediate,6
workouts__6-day-powerbuilding-split-meal-plan__6a1068e1d4.html,6 Day Push/Pull/Legs (PPL) Powerbuilding Workout Split & Meal Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-day-powerbuilding-split-meal-plan,fully equipped gym,muscle building,split,both,intermediate,6
workouts__6-exercise-home-dumbbell-leg-workout__3f8f1ffdbe.html,6 Exercise Home Dumbbell Workout For Legs | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-exercise-home-dumbbell-leg-workout,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__6-week-arm-builder-workout-plan__60a9651935.html,6 Week Arm Builder Workout Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-week-arm-builder-workout-plan,fully equipped gym,muscle building,single muscle group,both,beginner,2
workouts__6-week-bodyweight-only-workout__95f67cf51a.html,Body Blaster: Full Body Fat Loss Workout (No Equipment Necessary) | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-week-bodyweight-only-workout,body weight,fat loss,full body,both,beginner,3
workouts__6-week-extreme-fat-loss-workout__bd5c804d5c.html,Extreme Fat Loss: 6 Week Fat Loss Workout Plan,https://www.muscleandstrength.com/workouts/6-week-extreme-fat-loss-workout,home / small gym,fat loss,full body,both,intermediate,3
workouts__6-week-summer-workout-challenge__b9045d0556.html,6 Week Summer Workout Challenge | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-week-summer-workout-challenge,home / small gym,fat loss,split,both,beginner,6
workouts__6-week-workout-program-to-build-lean-muscle__e788f04bcd.html,6 Week Workout Program to Build Lean Muscle,https://www.muscleandstrength.com/workouts/6-week-workout-program-to-build-lean-muscle,fully equipped gym,muscle building,split,both,intermediate,4
workouts__7-intermediate-4-day-split-workout.html__4f4fbd87d1.html,Intermediate 4 Day Split Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/7-intermediate-4-day-split-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,4
workouts__8-week-back-blast-workout__d286e1636d.html,Back Blast! 8 Week Program to Build Your Back,https://www.muscleandstrength.com/workouts/8-week-back-blast-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-beginner-workout-for-women__e6d10d47e9.html,8 Week Beginner Workout for Women,https://www.muscleandstrength.com/workouts/8-week-beginner-workout-for-women,fully equipped gym,muscle building,full body,both,beginner,3
workouts__8-week-bench-press-builder__8b3d4a4d7a.html,8 Week Bench Press Builder | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-bench-press-builder,home / small gym,strength,single muscle group,both,intermediate,4
workouts__8-week-bicep-tricep-builder__d259d319bf.html,Awesome Arms: 8 Weeks to Better Biceps and Triceps | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-bicep-tricep-builder,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-body-fat-demolition-workout__cac7404b34.html,Body Fat Demolition: 8 Week Workout to Destroy Body Fat,https://www.muscleandstrength.com/workouts/8-week-body-fat-demolition-workout,fully equipped gym,fat loss,split,both,intermediate,5
workouts__8-week-cannonball-delts__da04ad6317.html,8-Week Shoulder Workout to Build Cannonball Delts | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-cannonball-delts,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-chest-back-workout-routine__7c70141a56.html,8 Week Chest And Back Specialization Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-chest-back-workout-routine,fully equipped gym,muscle building,split,both,beginner,4
workouts__8-week-fat-incinerator-workout__bb250e4d7d.html,The Fat Incinerator: 8 Week Fat Burning Workout,https://www.muscleandstrength.com/workouts/8-week-fat-incinerator-workout,fully equipped gym,fat loss,split,both,intermediate,5
workouts__8-week-fat-loss-program-adults-40__cfd3d9edf5.html,8-Week Fat Loss Program for Adults 40+ | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-fat-loss-program-adults-40,fully equipped gym,fat loss,full body,both,beginner,3
workouts__8-week-giant-shoulders__592e5b2484.html,Giant Sets For Giant Boulder Shoulders In 8 Weeks,https://www.muscleandstrength.com/workouts/8-week-giant-shoulders,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-hiet-training__5883f1509c.html,Get Ripped in 8 Weeks! HIET Fat Loss Workout & Nutrition Program,https://www.muscleandstrength.com/workouts/8-week-hiet-training,fully equipped gym,fat loss,split,both,intermediate,6
