filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__29-ab-workout-to-increase-ab-size-.html__f514a8b553.html,Ab Workout To Increase Ab Size | Muscle & Strength,https://www.muscleandstrength.com/workouts/29-ab-workout-to-increase-ab-size-.html,fully equipped gym,muscle building,single muscle group,both,advanced,2
workouts__3-giant-sets-for-giant-arms__29a1d19b7c.html,3 Giant Sets to Build Giant Arms | Muscle & Strength,https://www.muscleandstrength.com/workouts/3-giant-sets-for-giant-arms,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__3-week-pump-tacular-pecs-workout__58fdd8865e.html,Pump-Tacular Pecs: 3 Week Workout to Pump Up Your Chest,https://www.muscleandstrength.com/workouts/3-week-pump-tacular-pecs-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__30-leg-growth-workout---3-week-cycle.html__9ffb158d63.html,Leg Growth Workout - 3 Week Cycle | Muscle & Strength,https://www.muscleandstrength.com/workouts/30-leg-growth-workout---3-week-cycle.html,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__31-the-big-arm-routine.html__a284125c40.html,Plateau-Busting Big Arm Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/31-the-big-arm-routine.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__32-the-coconut-shoulders-workout-.html__f69daeef20.html,The Coconut Shoulders Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/32-the-coconut-shoulders-workout-.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__34-beginner-shoulder-workout.html__1ad9b2f050.html,Beginner Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/34-beginner-shoulder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__35-beginner-chest-workout.html__6b64d69721.html,Beginner Chest Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/35-beginner-chest-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__36-8-week-intense-back-workout.html__69852b2d2f.html,8 Week Intense Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/36-8-week-intense-back-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__37-beginner-tricep-workout.html__387992586e.html,Beginner Tricep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/37-beginner-tricep-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__38-beginner-leg-workout.html__eb65fc1ef0.html,Beginner Leg Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/38-beginner-leg-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__39-beginner-bicep-workout.html__1eedaa1a7e.html,Beginner Bicep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/39-beginner-bicep-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__4-week-absolute-leg-carnage-workout__16e6223219.html,4 Week Absolute Leg Carnage Workout,https://www.muscleandstrength.com/workouts/4-week-absolute-leg-carnage-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-arm-ageddon-blast-arm-workout__422bdd6be0.html,4 Week Arm-Ageddon Blast Arm Workout,https://www.muscleandstrength.com/workouts/4-week-arm-ageddon-blast-arm-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-beginner-core-strength__9845d1c04a.html,4 Week Beginner Core Strength Trainer,https://www.muscleandstrength.com/workouts/4-week-beginner-core-strength,home / small gym,strength,single muscle group,both,beginner,6
workouts__4-week-hamstring-helper-workout__7c3ffff945.html,4 Week Hamstring Helper Workout Program,https://www.muscleandstrength.com/workouts/4-week-hamstring-helper-workout,fully equipped gym,muscle building,single muscle group,men,intermediate,2
workouts__4-week-leg-lashing-blast-workout-program__c44c34f998.html,4 Week Leg-Lashing Blast Workout Program,https://www.muscleandstrength.com/workouts/4-week-leg-lashing-blast-workout-program,fully equipped gym,muscle building,single muscle group,both,advanced,4
workouts__4-week-shoulder-shocker-workout__1d5c1a290e.html,4 Week Shoulder Shocker to Ignite Muscle Growth,https://www.muscleandstrength.com/workouts/4-week-shoulder-shocker-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__4-week-v-taper-building-workout__5200387b3e.html,4 Week V-Taper Building Workout Routine,https://www.muscleandstrength.com/workouts/4-week-v-taper-building-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__4-week-workout-to-build-biceps-that-peak__f0ac34f60c.html,4 Week Biceps Workout to Build Peaking Bi's,https://www.muscleandstrength.com/workouts/4-week-workout-to-build-biceps-that-peak,fully equipped gym,muscle building,single muscle group,men,intermediate,2
workouts__40-beginner-back-workout.html__8b4af47875.html,Beginner Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/40-beginner-back-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__41-beginner-forearm-workout.html__1402510604.html,Beginner Forearm Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/41-beginner-forearm-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__42-beginner-ab-workout.html__f74f3e56ef.html,Beginner Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/42-beginner-ab-workout.html,body weight,muscle building,single muscle group,both,beginner,1
workouts__5-killer-summer-arm-workouts__fba090ecd5.html,5 Killer Arm Workouts for Tank Top Season,https://www.muscleandstrength.com/workouts/5-killer-summer-arm-workouts,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__5000-rep-arm-specialization-program__d83201b4fc.html,"10 Week Program & 5,000 Rep Arm Specialization Program | Muscle & Strength",https://www.muscleandstrength.com/workouts/5000-rep-arm-specialization-program,fully equipped gym,muscle building,single muscle group,both,intermediate,3
workouts__6-exercise-home-dumbbell-leg-workout__3f8f1ffdbe.html,6 Exercise Home Dumbbell Workout For Legs | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-exercise-home-dumbbell-leg-workout,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__6-week-arm-builder-workout-plan__60a9651935.html,6 Week Arm Builder Workout Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-week-arm-builder-workout-plan,fully equipped gym,muscle building,single muscle group,both,beginner,2
workouts__7-intermediate-4-day-split-workout.html__4f4fbd87d1.html,Intermediate 4 Day Split Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/7-intermediate-4-day-split-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,4
workouts__8-week-back-blast-workout__d286e1636d.html,Back Blast! 8 Week Program to Build Your Back,https://www.muscleandstrength.com/workouts/8-week-back-blast-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-bench-press-builder__8b3d4a4d7a.html,8 Week Bench Press Builder | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-bench-press-builder,home / small gym,strength,single muscle group,both,intermediate,4
workouts__8-week-bicep-tricep-builder__d259d319bf.html,Awesome Arms: 8 Weeks to Better Biceps and Triceps | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-bicep-tricep-builder,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-cannonball-delts__da04ad6317.html,8-Week Shoulder Workout to Build Cannonball Delts | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-cannonball-delts,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-giant-shoulders__592e5b2484.html,Giant Sets For Giant Boulder Shoulders In 8 Weeks,https://www.muscleandstrength.com/workouts/8-week-giant-shoulders,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-high-volume-bicep-blaster__cbdf2d7596.html,8 Week High Volume Bicep Blaster Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-high-volume-bicep-blaster,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__8-week-knee-friendly-quad-workout__78d0586915.html,8-Week Knee-Friendly Quad Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-knee-friendly-quad-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-out-angle-chest-workout__4b00f88a15.html,"8 Week ""Out-Angle"" Chest Workout Routine",https://www.muscleandstrength.com/workouts/8-week-out-angle-chest-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-pec-pounder__9adabdc635.html,Pec-Pounder: 8 Week Chest Workout to Shatter Your Plateau | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-pec-pounder,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__8-week-program-to-create-a-superhuman-chest__b5fdc5e6c0.html,8 Week Program to Create a Superhero Chest,https://www.muscleandstrength.com/workouts/8-week-program-to-create-a-superhuman-chest,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-week-wheels-workout__763e12abb0.html,Wheels Workout: 8 Week Program to Build Your Legs,https://www.muscleandstrength.com/workouts/8-week-wheels-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__8-week-workout-for-shredded-shoulders__057c0828f0.html,8 Week Program to Build Shredded Shoulders,https://www.muscleandstrength.com/workouts/8-week-workout-for-shredded-shoulders,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__8-weeks-stronger-deadlift__8191cc5108.html,8 Weeks To A Stronger Deadlift | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-weeks-stronger-deadlift,fully equipped gym,strength,single muscle group,both,intermediate,1
workouts__abs-workout-women-8-weeks-flatter-stomach__e7a61ed183.html,Abs Workout For Women: 8 Weeks To A Flatter Stomach | Muscle & Strength,https://www.muscleandstrength.com/workouts/abs-workout-women-8-weeks-flatter-stomach,home / small gym,fat loss,single muscle group,women,beginner,2
workouts__arm-building-circuits-bicep-tricep-plateaus__2daa556a8b.html,Arm Building Circuits: Bust Through Bicep & Tricep Plateaus | Muscle & Strength,https://www.muscleandstrength.com/workouts/arm-building-circuits-bicep-tricep-plateaus,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__armergency-workout__d3953146eb.html,ARMergency: A Killer Arm Day Workout Program,https://www.muscleandstrength.com/workouts/armergency-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__back-day-burnout__0eb46b4841.html,The Back Day Burnout: A Big Thick Back Workout,https://www.muscleandstrength.com/workouts/back-day-burnout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__back-shoulder-workout-routine-women__684519cd02.html,Back And Shoulder Workout Routine For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/back-shoulder-workout-routine-women,home / small gym,muscle building,single muscle group,women,beginner,2
workouts__balloon-arms-workout__ae4ceecb6b.html,Balloon Arms Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/balloon-arms-workout,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__barbell-hack-squats-workouts-quads__dcde790d96.html,Barbell Hack Squat Workouts For Bigger Quads | Muscle & Strength,https://www.muscleandstrength.com/workouts/barbell-hack-squats-workouts-quads,fully equipped gym,muscle building,single muscle group,both,beginner,2
workouts__bench-most-dayz__68413a50d5.html,Bench Most Dayz: Increase Bench Press Workout,https://www.muscleandstrength.com/workouts/bench-most-dayz,home / small gym,strength,single muscle group,both,beginner,4
workouts__best-chest-workout-for-inner-chest-development__00f242c53a.html,The Best Chest Workout for Inner Chest Development,https://www.muscleandstrength.com/workouts/best-chest-workout-for-inner-chest-development,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__best-chest-workout-push-stretch-method__055f27e728.html,Best Chest Workout: The Push & Stretch Method For Killer Chest Gains,https://www.muscleandstrength.com/workouts/best-chest-workout-push-stretch-method,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__best-shoulder-workout-youve-never-tried__2ad97d33af.html,The Best Shoulder Workout You've Never Tried,https://www.muscleandstrength.com/workouts/best-shoulder-workout-youve-never-tried,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__big-traps-2-day-trapezius-workout__08783c4b97.html,Big Traps: 2 Day Trapezius Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/big-traps-2-day-trapezius-workout,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__bigger-bench-press-chest-135-pounds__a2f2a48969.html,A Bigger Bench Press & Chest Using Only 135 Pounds - Really | Muscle & Strength,https://www.muscleandstrength.com/workouts/bigger-bench-press-chest-135-pounds,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__bigger-better-arms-workout-30-days__95c117c08d.html,Growin' Guns: Bigger and Better Arms in 30 Days,https://www.muscleandstrength.com/workouts/bigger-better-arms-workout-30-days,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__blast-and-pump-arm-workout.html__d3feb3d779.html,Blast And Pump Arm Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/blast-and-pump-arm-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__booty-burner-courtney-king-full-glute-workout__8874ce38ec.html,Booty Burner: Courtney King's Full Glute Workout,https://www.muscleandstrength.com/workouts/booty-burner-courtney-king-full-glute-workout,fully equipped gym,muscle building,single muscle group,women,intermediate,1
workouts__build-bigger-chest__64de808b59.html,Build a Bigger Chest With This Intense Mass Building Workout,https://www.muscleandstrength.com/workouts/build-bigger-chest,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__build-bigger-upper-body-workout__b58b493466.html,"Build A Bigger Upper Body: Back, Shoulders And Traps Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/build-bigger-upper-body-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__building-bigger-pecs-4-workouts-chest-size__9a21835181.html,Building Bigger Pecs: 4 Workouts For Improved Chest Size | Muscle & Strength,https://www.muscleandstrength.com/workouts/building-bigger-pecs-4-workouts-chest-size,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__burn-to-grow-quad-workout__e3c2074021.html,Burn-to-Grow Quad Workout Routine,https://www.muscleandstrength.com/workouts/burn-to-grow-quad-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__butt-gear-3-day-glute-workout__b2f94f6b51.html,Get Your Butt In Gear: 3 Day Glute Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/butt-gear-3-day-glute-workout,home / small gym,muscle building,single muscle group,both,beginner,3
workouts__cable-only-arm-workout.html__32408da253.html,Cable Only Bicep And Tricep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/cable-only-arm-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__cannonball-delts-ultimate-shoulder-workout-program__a3b1afd5a9.html,Cannonball Delts: The Ultimate 12 Week Shoulder Building Program,https://www.muscleandstrength.com/workouts/cannonball-delts-ultimate-shoulder-workout-program,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__chest-size-bench-press-strength-workout__6a557130c0.html,10 Week Chest Size & Bench Press Strength Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/chest-size-bench-press-strength-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__chiseled-chest-workout-6-routines-for-growth__5dc7c42e67.html,Chiseled Chest Workout: 6 Routines for Muscle Growth | Muscle & Strength,https://www.muscleandstrength.com/workouts/chiseled-chest-workout-6-routines-for-growth,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__cobra-back-workout__fde60d225b.html,The Cobra Workout: Heavy High Volume Back Program,https://www.muscleandstrength.com/workouts/cobra-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__command-arms-grow-2-day-workout__a053c52787.html,Command Your Arms To Grow! 2 Day Arm Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/command-arms-grow-2-day-workout,fully equipped gym,muscle building,single muscle group,both,beginner,2
workouts__concrete-core-workouts__c686dc2c75.html,Concrete Core: 4 Core Workouts for Stronger Abs,https://www.muscleandstrength.com/workouts/concrete-core-workouts,home / small gym,strength,single muscle group,both,beginner,4
workouts__core-destroyer-8-week-home-ab-workout__ca387e73aa.html,Core Destroyer: 8 Week At Home Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/core-destroyer-8-week-home-ab-workout,home / small gym,muscle building,single muscle group,both,beginner,2
workouts__core-strength-road-map__c485888fda.html,Core Strength Road Map: 4 Weeks to a Shredded & Strong Core,https://www.muscleandstrength.com/workouts/core-strength-road-map,fully equipped gym,strength,single muscle group,both,beginner,3
workouts__core-strength-rotational-anti-rotational-movements__1dcdb472aa.html,Core Strength Road Map: Mastering Rotation and Stability,https://www.muscleandstrength.com/workouts/core-strength-rotational-anti-rotational-movements,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__core-training-workout-exercises-strength__d3e73cf521.html,Core Training Workout: 5 Exercises To Build Core Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/core-training-workout-exercises-strength,fully equipped gym,general fitness,single muscle group,both,beginner,2
workouts__cory-gregory-arm-workouts__70698cdbbd.html,Cory Gregory’s 4 Intense Arm Bursting Workouts | Muscle & Strength,https://www.muscleandstrength.com/workouts/cory-gregory-arm-workouts,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__cory-gregory-brick-soup-abs-routine__6c91e6c74a.html,"Cory Gregory's ""Make Your Own Brick Soup"" Ab Workout",https://www.muscleandstrength.com/workouts/cory-gregory-brick-soup-abs-routine,home / small gym,muscle building,single muscle group,both,beginner,4
workouts__david-schachterle-30-min-shoulder-workout__d7af6b971a.html,30 Minute Big Shoulder Workout with David Schachterle | Muscle & Strength,https://www.muscleandstrength.com/workouts/david-schachterle-30-min-shoulder-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__deltoid-destruction-workout__5e34090590.html,Deltoid Destruction: High Volume & Instensity Shoulder Workout,https://www.muscleandstrength.com/workouts/deltoid-destruction-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__deltoid-doomsday__85481b7ca0.html,Deltoid Doomsday: An Epic Workout for Meteorite Boulder Shoulders,https://www.muscleandstrength.com/workouts/deltoid-doomsday,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__dumbbell-bodyweight-chest-workout__09bec268e8.html,3 Dumbbell and Bodyweight Chest Workouts (No Bench Needed!) | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-bodyweight-chest-workout,home / small gym,muscle building,single muscle group,both,beginner,2
workouts__elite-shoulders-3-week-shoulder-workout__e51fff6696.html,Elite Shoulders: 3 Week Shoulder Shocker Workout,https://www.muscleandstrength.com/workouts/elite-shoulders-3-week-shoulder-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__every-angle-chest-workout__9327513096.html,Every Angle Chest Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/every-angle-chest-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__evolving-push-day-workout__bbe607f7af.html,The Evolving Push Day Workout w/ John Jewett,https://www.muscleandstrength.com/workouts/evolving-push-day-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__fouad-abiad-back-workout__850bbb628f.html,"Build a ""Hoss"" Back w/ Fouad Abiad's Back Workout",https://www.muscleandstrength.com/workouts/fouad-abiad-back-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__fouad-abiads-shoulder-workout__dfc990ebcf.html,Build “Hoss” Shoulders w/ Fouad Abiad’s Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/fouad-abiads-shoulder-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__frankoman-2-day-intermediate-ab-routine.html__7ee96e7afa.html,Frankoman's 2 Day Intermediate Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/frankoman-2-day-intermediate-ab-routine.html,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__giant-set-workouts-hypertrophy__d72c4f3376.html,Conquering The Giant: Giant Set Workouts For Hypertrophy & Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/giant-set-workouts-hypertrophy,home / small gym,muscle building,single muscle group,both,intermediate,3
workouts__great-glutes-3-butt-workouts__b5a11573fc.html,How To Develop Great Glutes: 3 Butt Workouts | Muscle & Strength,https://www.muscleandstrength.com/workouts/great-glutes-3-butt-workouts,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__growing-wings-a-julie-michaelson-back-workout.html__db97d88daa.html,Growing Wings: A Julie Michaelson Back Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/growing-wings-a-julie-michaelson-back-workout.html,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__guns-a-blazing-workout__9e17f80a6b.html,"The ""Guns-A-Blazing"" Arm Training Workout Routine",https://www.muscleandstrength.com/workouts/guns-a-blazing-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__guns-of-glory-workout__d85520ffc1.html,Guns of Glory: An Arm Training Workout Program,https://www.muscleandstrength.com/workouts/guns-of-glory-workout,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__high-intensity-chest-blaster.html__426931de2a.html,High Intensity Chest Blaster | Muscle & Strength,https://www.muscleandstrength.com/workouts/high-intensity-chest-blaster.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__high-intensity-shoulder-blaster.html__5158f51ff3.html,High Intensity Shoulder Blaster Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/high-intensity-shoulder-blaster.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__increase-your-wingspan-workout__8469c11463.html,The Perfect Back Workout to Increase Your Wingspan,https://www.muscleandstrength.com/workouts/increase-your-wingspan-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__increasing-intensity-circuit-abs-workout__9b12573eda.html,Increasing Intensity Circuit Abs Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/increasing-intensity-circuit-abs-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__intense-chest-workout-for-women.html__a7b5b3bc7f.html,Intense Chest Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/intense-chest-workout-for-women.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__jamal-browner-deadlift-program__ef5d665f41.html,"Jamal Browner’s 2-Day Deadlifting Program: Deadlift 1,000+ Lbs | Muscle & Strength",https://www.muscleandstrength.com/workouts/jamal-browner-deadlift-program,fully equipped gym,strength,single muscle group,both,intermediate,2
workouts__john-meadows-back-workout__95d0ee9ca0.html,"John Meadows: His Journey to the Arnold, Brand, & Back Workout",https://www.muscleandstrength.com/workouts/john-meadows-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__kelsos-bench-training.html__aa2779e8a3.html,Kelso's Bench Press Training | Muscle & Strength,https://www.muscleandstrength.com/workouts/kelsos-bench-training.html,home / small gym,strength,single muscle group,both,intermediate,2
workouts__leg-carnage-quad-hamstring-workout__23cf4c80af.html,Leg Carnage: Superset Quad & Hamstring Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/leg-carnage-quad-hamstring-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__legs-on-blast-workout__7a1b13045d.html,Legs On Blast Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/legs-on-blast-workout,fully equipped gym,muscle building,single muscle group,both,beginner,1
workouts__lsl-leg-day-workout__8b1cadbc4f.html,LSL Leg Day Workout: Your Toughest Leg Day Ever!,https://www.muscleandstrength.com/workouts/lsl-leg-day-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__mix-methods-leg-workout__c2d98d4f04.html,Mix Of Methods Leg Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/mix-methods-leg-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__monster-traps-workout.html__f55fdd8140.html,Monster Traps Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/monster-traps-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__perfect-workout-for-shoulders__c291c24556.html,The Perfect Workout for Rock Solid Shoulders,https://www.muscleandstrength.com/workouts/perfect-workout-for-shoulders,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__phd-4-rj-perkins-power-hyper-deload-training.html__c73f8bb2fd.html,PHD 4 - RJ Perkin's Power Hyper Deload Training | Muscle & Strength,https://www.muscleandstrength.com/workouts/phd-4-rj-perkins-power-hyper-deload-training.html,fully equipped gym,muscle building,single muscle group,both,intermediate,5
