filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__6-day-workout-and-guide-to-building-muscle-mass__15a8a86e1c.html,6 Day Workout & Guide to Put on Muscle Mass,https://www.muscleandstrength.com/workouts/6-day-workout-and-guide-to-building-muscle-mass,fully equipped gym,muscle building,split,men,advanced,6
workouts__8-week-novice-quick-start-workout-plan__e8f591226c.html,8 Week Novice Quick Start Workout Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-novice-quick-start-workout-plan,fully equipped gym,muscle building,full body,men,beginner,3
workouts__8-week-pec-pounder__9adabdc635.html,Pec-Pounder: 8 Week Chest Workout to Shatter Your Plateau | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-pec-pounder,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__8-week-plateau-busting-pyramid-workout__8fb0783865.html,8 Week Plateau Busting Pyramid Workout Program,https://www.muscleandstrength.com/workouts/8-week-plateau-busting-pyramid-workout,fully equipped gym,muscle building,split,men,advanced,5
workouts__amrap-bodybuilding-workout-for-mass__a59f3e5825.html,The AMRAP Bodybuilding Workout for Muscle Mass,https://www.muscleandstrength.com/workouts/amrap-bodybuilding-workout-for-mass,fully equipped gym,muscle building,split,men,advanced,5
workouts__beef-up-bench-press-10x3-workout-program__a15bed92c7.html,Beef Up Your Bench Press 10x3 Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/beef-up-bench-press-10x3-workout-program,fully equipped gym,strength,split,men,intermediate,3
workouts__best-chest-workout-for-inner-chest-development__00f242c53a.html,The Best Chest Workout for Inner Chest Development,https://www.muscleandstrength.com/workouts/best-chest-workout-for-inner-chest-development,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__big-bold-brutal-muscle-building-workout__c2e2dfe213.html,"8 Week Big And Bold Workout: Simple, Brutal Muscle Building | Muscle & Strength",https://www.muscleandstrength.com/workouts/big-bold-brutal-muscle-building-workout,fully equipped gym,muscle building,split,men,intermediate,4
workouts__branch-warren-olympia-workout-diet-plan__6a229ab326.html,Branch Warren's Pre Olympia Workout & Sample Diet Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/branch-warren-olympia-workout-diet-plan,fully equipped gym,muscle building,split,men,advanced,5
workouts__building-the-x-frame-10-week-workout__55e1774559.html,Building the X Frame: 10 Week Muscle Building Workout,https://www.muscleandstrength.com/workouts/building-the-x-frame-10-week-workout,fully equipped gym,muscle building,split,men,intermediate,4
workouts__bulldozer-training-3-day-workout-split__508d9f6a25.html,Bulldozer Training 3 Day Workout Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/bulldozer-training-3-day-workout-split,fully equipped gym,muscle building,split,men,intermediate,3
workouts__chadwick-boseman-workout-program__084c170bf1.html,Chadwick Boseman Inspired Workout: Train Like Black Panther,https://www.muscleandstrength.com/workouts/chadwick-boseman-workout-program,home / small gym,fat loss,full body,men,intermediate,5
workouts__clear-muscle-challenge__4d9990b098.html,The 12-Week Clear Muscle Challenge Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/clear-muscle-challenge,fully equipped gym,muscle building,full body,men,advanced,3
workouts__dumbbell-only-home-or-gym-fullbody-workout.html__4e03804504.html,Dumbbell Only Home Or Gym Full Body Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-only-home-or-gym-fullbody-workout.html,home / small gym,muscle building,full body,men,beginner,3
workouts__fouad-abiad-back-workout__850bbb628f.html,"Build a ""Hoss"" Back w/ Fouad Abiad's Back Workout",https://www.muscleandstrength.com/workouts/fouad-abiad-back-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__fouad-abiads-shoulder-workout__dfc990ebcf.html,Build “Hoss” Shoulders w/ Fouad Abiad’s Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/fouad-abiads-shoulder-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__get-ripped-supersets-giant-sets__3ed7fa7587.html,Get Ripped With Supersets & Giant Sets | Muscle & Strength,https://www.muscleandstrength.com/workouts/get-ripped-supersets-giant-sets,fully equipped gym,fat loss,split,men,beginner,4
workouts__get-swole-5-phase-muscle-building-workout__e286066922.html,Get Swole: 5 Phase Muscle Building Workout System | Muscle & Strength,https://www.muscleandstrength.com/workouts/get-swole-5-phase-muscle-building-workout,fully equipped gym,muscle building,split,men,beginner,4
workouts__himl-4-maximum-muscle-building-workout-system.html__cde78528f5.html,HIML-4 Maximum Muscle Building Workout System | Muscle & Strength,https://www.muscleandstrength.com/workouts/himl-4-maximum-muscle-building-workout-system.html,fully equipped gym,muscle building,split,men,intermediate,4
workouts__huge-in-a-hurry-workout-program__7493bace6d.html,Huge in a Hurry Workout Program,https://www.muscleandstrength.com/workouts/huge-in-a-hurry-workout-program,fully equipped gym,muscle building,split,men,intermediate,3
workouts__jai-courtney-workout-terminator-genisys__2a2bee8328.html,Jai Courtney Workout: How Jai Got Swole for Terminator: Genisys,https://www.muscleandstrength.com/workouts/jai-courtney-workout-terminator-genisys,home / small gym,fat loss,full body,men,beginner,4
workouts__phase-training-pt-1-primer-workout__3dda86c83c.html,Phase Training Pt.1: 5 Week Primer Workout for Muscle Size,https://www.muscleandstrength.com/workouts/phase-training-pt-1-primer-workout,fully equipped gym,muscle building,split,men,beginner,3
workouts__power-muscle-burn-5-day-powerbuilding-split.html__dc3563a9cf.html,Power Muscle Burn 5 Day Powerbuilding Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-5-day-powerbuilding-split.html,fully equipped gym,muscle building,split,men,intermediate,5
workouts__specific-periodized-linear-advanced-strength-hypertrophy__3312c08d96.html,SPLASH Training - Specific Periodized Linear Advanced Strength + Hypertrophy | Muscle & Strength,https://www.muscleandstrength.com/workouts/specific-periodized-linear-advanced-strength-hypertrophy,fully equipped gym,muscle building,split,men,intermediate,6
workouts__spring-cleaning-12-weeks-to-shredded__029b30cf7b.html,Spring cLEANing: 12 Weeks to Shredded!,https://www.muscleandstrength.com/workouts/spring-cleaning-12-weeks-to-shredded,fully equipped gym,fat loss,split,men,intermediate,5
workouts__steve-kuclo-mass-building-workout__96a65646a0.html,Steve Kuclo Mass Building Inspired Workout Split,https://www.muscleandstrength.com/workouts/steve-kuclo-mass-building-workout,fully equipped gym,muscle building,split,men,advanced,5
workouts__steve-reeves-inspired-workout__ae276c157f.html,Building the Ideal Body: Steve Reeves Inspired Workout Program,https://www.muscleandstrength.com/workouts/steve-reeves-inspired-workout,home / small gym,muscle building,full body,men,intermediate,3
workouts__strength-bulk-beginner-workout-linear-progression__f5e2cb48d2.html,Strength And Bulk Beginner Workout - Linear Progression | Muscle & Strength,https://www.muscleandstrength.com/workouts/strength-bulk-beginner-workout-linear-progression,home / small gym,strength,full body,men,beginner,3
workouts__the-next-step-6-week-intermediate-workout-program__53282a8b1c.html,The Next Step: 6 Week Intermediate Mass Building Workout,https://www.muscleandstrength.com/workouts/the-next-step-6-week-intermediate-workout-program,fully equipped gym,muscle building,split,men,intermediate,4
workouts__the-next-step-phase-2-intermediate-workout__35165c6e5d.html,The Next Step: Phase 2 of the Intermediate Mass Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-next-step-phase-2-intermediate-workout,fully equipped gym,muscle building,full body,men,intermediate,3
workouts__the-pec-pumper-chest-workout__da32879816.html,The Pec Pumper: Workout to Blow Up Your Chest,https://www.muscleandstrength.com/workouts/the-pec-pumper-chest-workout,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__triple-header-tricep-workout__accc9dcf55.html,12 Week Triple Header Triceps Workout Program,https://www.muscleandstrength.com/workouts/triple-header-tricep-workout,fully equipped gym,muscle building,single muscle group,men,intermediate,1
