filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__amrap-bodybuilding-workout-for-mass__a59f3e5825.html,The AMRAP Bodybuilding Workout for Muscle Mass,https://www.muscleandstrength.com/workouts/amrap-bodybuilding-workout-for-mass,fully equipped gym,muscle building,split,men,advanced,5
workouts__armergency-workout__d3953146eb.html,ARMergency: A Killer Arm Day Workout Program,https://www.muscleandstrength.com/workouts/armergency-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__big-and-strong-advanced-program__bd0af30848.html,Big and Strong: 8 Week Advanced Strength Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/big-and-strong-advanced-program,fully equipped gym,strength,split,both,advanced,5
workouts__bigger-better-arms-workout-30-days__95c117c08d.html,Growin' Guns: Bigger and Better Arms in 30 Days,https://www.muscleandstrength.com/workouts/bigger-better-arms-workout-30-days,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__branch-warren-olympia-workout-diet-plan__6a229ab326.html,Branch Warren's Pre Olympia Workout & Sample Diet Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/branch-warren-olympia-workout-diet-plan,fully equipped gym,muscle building,split,men,advanced,5
workouts__built-different-ppl-workout__8819687a2a.html,Built Different Program: 6 Day PPL Workout Routine,https://www.muscleandstrength.com/workouts/built-different-ppl-workout,fully equipped gym,muscle building,split,both,advanced,6
workouts__clear-muscle-challenge__4d9990b098.html,The 12-Week Clear Muscle Challenge Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/clear-muscle-challenge,fully equipped gym,muscle building,full body,men,advanced,3
workouts__deltoid-destruction-workout__5e34090590.html,Deltoid Destruction: High Volume & Instensity Shoulder Workout,https://www.muscleandstrength.com/workouts/deltoid-destruction-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__elite-shoulders-3-week-shoulder-workout__e51fff6696.html,Elite Shoulders: 3 Week Shoulder Shocker Workout,https://www.muscleandstrength.com/workouts/elite-shoulders-3-week-shoulder-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__finishing-strong-ultimate-8-week-workout-for-advanced-lifters__f6eeafa84f.html,The Ultimate 8 Week Workout for Advanced Lifters,https://www.muscleandstrength.com/workouts/finishing-strong-ultimate-8-week-workout-for-advanced-lifters,fully equipped gym,muscle building,split,both,advanced,6
workouts__fouad-abiad-back-workout__850bbb628f.html,"Build a ""Hoss"" Back w/ Fouad Abiad's Back Workout",https://www.muscleandstrength.com/workouts/fouad-abiad-back-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__fouad-abiads-shoulder-workout__dfc990ebcf.html,Build “Hoss” Shoulders w/ Fouad Abiad’s Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/fouad-abiads-shoulder-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__increase-your-wingspan-workout__8469c11463.html,The Perfect Back Workout to Increase Your Wingspan,https://www.muscleandstrength.com/workouts/increase-your-wingspan-workout,fully equipped gym,muscle building,single muscle group,both,advanced,1
workouts__muscle-mania-10-week-muscle-growth-workout__9994f474cd.html,Muscle Mania: 10 Week Workout for Lean Gainz,https://www.muscleandstrength.com/workouts/muscle-mania-10-week-muscle-growth-workout,fully equipped gym,muscle building,split,both,advanced,6
workouts__no-juice-bodybuilding-workout-routine__31d0964b87.html,“No Juice” Advanced Bodybuilding Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/no-juice-bodybuilding-workout-routine,fully equipped gym,muscle building,split,both,advanced,6
workouts__off-season-bodybuilding-workout-to-build-muscle__a2b10756f8.html,Off-Season Bodybuilding Workout to Build Muscle,https://www.muscleandstrength.com/workouts/off-season-bodybuilding-workout-to-build-muscle,fully equipped gym,muscle building,split,both,advanced,5
workouts__scott-herman-german-volume-training-upper-lower-workout__1cb37c6671.html,Scott Herman’s German Volume Training Upper/Lower Workout,https://www.muscleandstrength.com/workouts/scott-herman-german-volume-training-upper-lower-workout,fully equipped gym,muscle building,split,both,advanced,4
workouts__steve-kuclo-mass-building-workout__96a65646a0.html,Steve Kuclo Mass Building Inspired Workout Split,https://www.muscleandstrength.com/workouts/steve-kuclo-mass-building-workout,fully equipped gym,muscle building,split,men,advanced,5
workouts__tut-workout-program__442723d2e7.html,TUT Workout: A Muscle Building Workout Split,https://www.muscleandstrength.com/workouts/tut-workout-program,fully equipped gym,muscle building,split,both,advanced,4
workouts__warrior-elite-workout-program__010e8913f3.html,The Warrior Elite Workout Program,https://www.muscleandstrength.com/workouts/warrior-elite-workout-program,fully equipped gym,muscle building,split,both,advanced,5
