filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__express-workout-program__8e6844f200.html,The Express Workout Program: Quick Workouts for Quick Results,https://www.muscleandstrength.com/workouts/express-workout-program,fully equipped gym,fat loss,full body,both,intermediate,3
workouts__fast-furious-21-day-shredding-workout-diet__53cfec574e.html,Fast & Furious: 21 Day Shredding Workout Cycle And Diet | Muscle & Strength,https://www.muscleandstrength.com/workouts/fast-furious-21-day-shredding-workout-diet,fully equipped gym,fat loss,split,both,intermediate,4
workouts__fast-shred-program__e53af2381e.html,Fast Shred Program: 4 Day Compound Set Workout Split,https://www.muscleandstrength.com/workouts/fast-shred-program,fully equipped gym,fat loss,split,both,intermediate,4
workouts__fat-loss-inferno-5-day-workout__1b511da3e0.html,Fat Loss Inferno: 5 Day Workout to Get Ripped,https://www.muscleandstrength.com/workouts/fat-loss-inferno-5-day-workout,fully equipped gym,fat loss,split,both,intermediate,5
workouts__get-diced-12-week-fat-loss-routine__9371c1d080.html,Get Diced: 12 Week Fat Loss Workout Routine,https://www.muscleandstrength.com/workouts/get-diced-12-week-fat-loss-routine,fully equipped gym,fat loss,split,both,intermediate,6
workouts__get-ripped-3-day-split__18abb74ad1.html,Get RIPPED: 3 Day Workout Split Plus Cardio Routine,https://www.muscleandstrength.com/workouts/get-ripped-3-day-split,fully equipped gym,fat loss,split,both,intermediate,3
workouts__get-ripped-supersets-giant-sets__3ed7fa7587.html,Get Ripped With Supersets & Giant Sets | Muscle & Strength,https://www.muscleandstrength.com/workouts/get-ripped-supersets-giant-sets,fully equipped gym,fat loss,split,men,beginner,4
workouts__intense-super-shred-40-minute-fat-blast__0aba7dae89.html,Intense Super Shred: 40 Minute Fat Blast Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/intense-super-shred-40-minute-fat-blast,home / small gym,fat loss,split,both,beginner,4
workouts__jai-courtney-workout-terminator-genisys__2a2bee8328.html,Jai Courtney Workout: How Jai Got Swole for Terminator: Genisys,https://www.muscleandstrength.com/workouts/jai-courtney-workout-terminator-genisys,home / small gym,fat loss,full body,men,beginner,4
workouts__jen-jewell-summer-countdown__6e8e81050f.html,Summer Countdown Workout: Burn Fat & Build A Bikini Booty,https://www.muscleandstrength.com/workouts/jen-jewell-summer-countdown,home / small gym,fat loss,full body,women,beginner,4
workouts__kettlebell-cardio-complex-smoke-fat-conditioning__8d7a3531d4.html,Kettlebell Cardio Complex To Smoke Fat And Improve Conditioning | Muscle & Strength,https://www.muscleandstrength.com/workouts/kettlebell-cardio-complex-smoke-fat-conditioning,home / small gym,fat loss,full body,both,beginner,3
workouts__kettlebell-dumbbell-hiit-workout__a6c6762b2c.html,"No Kettlebell, No Problem - Dumbbell HIIT Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/kettlebell-dumbbell-hiit-workout,home / small gym,fat loss,full body,both,beginner,2
workouts__limited-equipment-home-workout__db8a7c4a4b.html,5 Day Minimal Equipment Home Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/limited-equipment-home-workout,home / small gym,fat loss,split,both,beginner,5
workouts__livin-lean-8-week-workout__323355ebca.html,Livin' Lean: 8 Week Kick-Starter Fat Loss Workout,https://www.muscleandstrength.com/workouts/livin-lean-8-week-workout,fully equipped gym,fat loss,split,both,beginner,4
workouts__max-fat-burning-workouts__468998a890.html,3 Fat Blasting Workouts for Maximum Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/max-fat-burning-workouts,fully equipped gym,fat loss,full body,both,beginner,2
workouts__mission-aesthetics-10-week-fat-loss-workout__7e0a7a9013.html,Mission: Aesthetics - 10 Week Defined & Shredded Workout,https://www.muscleandstrength.com/workouts/mission-aesthetics-10-week-fat-loss-workout,fully equipped gym,fat loss,split,both,intermediate,4
workouts__muscle-and-strength-womens-fat-loss-workout__88740a886d.html,Muscle & Strength’s 10 Week Women’s Fat Loss Workout,https://www.muscleandstrength.com/workouts/muscle-and-strength-womens-fat-loss-workout,fully equipped gym,fat loss,split,women,intermediate,7
workouts__muscle-and-strength-womens-workout__d90ef26422.html,Muscle & Strength’s Women's Trainer: 12 Week Women’s Workout Program,https://www.muscleandstrength.com/workouts/muscle-and-strength-womens-workout,fully equipped gym,fat loss,split,women,beginner,5
workouts__myers-glute-workout__74637a0ed3.html,Build the Best Glutes in Your Gym with These 3 Workouts,https://www.muscleandstrength.com/workouts/myers-glute-workout,fully equipped gym,fat loss,split,both,beginner,3
workouts__playground-workouts__c4aae1ce4f.html,Playground Workouts: Having Fun While Building the Body You Want,https://www.muscleandstrength.com/workouts/playground-workouts,body weight,fat loss,split,both,beginner,3
workouts__return-to-ripped__258cfb8a7b.html,Return to Ripped: 6 Week Fat Loss Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/return-to-ripped,fully equipped gym,fat loss,split,both,intermediate,4
workouts__shredded-21-day-fat-loss__f32d118c33.html,Get Shredded For The New Year: 21-Day Fat Loss Workout,https://www.muscleandstrength.com/workouts/shredded-21-day-fat-loss,fully equipped gym,fat loss,full body,both,beginner,7
workouts__single-pair-dumbbell-bodyweight-workout__b73419662b.html,4 Day Dumbbell and Bodyweight Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/single-pair-dumbbell-bodyweight-workout,body weight,fat loss,split,both,beginner,4
workouts__spring-cleaning-12-weeks-to-shredded__029b30cf7b.html,Spring cLEANing: 12 Weeks to Shredded!,https://www.muscleandstrength.com/workouts/spring-cleaning-12-weeks-to-shredded,fully equipped gym,fat loss,split,men,intermediate,5
workouts__spring-fat-melter__834dbbf28b.html,Spring Fat Melter: 6 Week Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/spring-fat-melter,fully equipped gym,fat loss,split,both,beginner,3
workouts__spring-shred-starter-workout__1e132ca819.html,Spring Shred Starter Workout: Full Body Workouts + Cardio,https://www.muscleandstrength.com/workouts/spring-shred-starter-workout,fully equipped gym,fat loss,full body,both,beginner,3
workouts__stephanies-circuit-style-fat-burning-workout.html__4e5ef6c540.html,Stephanie's Circuit Style Fat Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/stephanies-circuit-style-fat-burning-workout.html,home / small gym,fat loss,full body,both,beginner,2
workouts__summer-burn-12-week-fat-melting-workout__1e3ae1a61a.html,Summer Burn: 12 Week Fat Melting Workout,https://www.muscleandstrength.com/workouts/summer-burn-12-week-fat-melting-workout,fully equipped gym,fat loss,split,both,intermediate,4
workouts__summer-shape-up-womens-gym-workout__fbe9efdb27.html,Summer Shape Up: Women's 6 Week Fat-Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/summer-shape-up-womens-gym-workout,fully equipped gym,fat loss,split,women,beginner,5
workouts__summer-shape-up-womens-home-workout__5b349bf599.html,Summer Shape Up at Home: Women's 6 Week Fat-Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/summer-shape-up-womens-home-workout,home / small gym,fat loss,split,women,beginner,5
workouts__tabata-workout-fat-loss__e3004897dd.html,Short on Time? Tabata Workout for Fat Loss,https://www.muscleandstrength.com/workouts/tabata-workout-fat-loss,home / small gym,fat loss,full body,women,beginner,3
workouts__the-body-fat-beat-down__3d31229a21.html,The Body Fat Beat Down: 10 Week Fat Loss Workout Routine,https://www.muscleandstrength.com/workouts/the-body-fat-beat-down,fully equipped gym,fat loss,split,both,beginner,4
workouts__the-cardio-free-fat-burning-workout-program__80c5a6740e.html,The Cardio-Free Fat Burning Workout Program,https://www.muscleandstrength.com/workouts/the-cardio-free-fat-burning-workout-program,fully equipped gym,fat loss,full body,both,intermediate,4
workouts__the-metabolic-circuit.html__107476eb63.html,The Metabolic Circuit | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-metabolic-circuit.html,home / small gym,fat loss,full body,both,intermediate,3
workouts__three-30-minute-fat-burning-workouts__f4ed7ed804.html,Three 30 Minute Fat Burning Weekly Workouts,https://www.muscleandstrength.com/workouts/three-30-minute-fat-burning-workouts,fully equipped gym,fat loss,full body,both,beginner,3
workouts__total-body-torcher__38caf7ae00.html,Total Body Torcher: 8 Week Full Body Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/total-body-torcher,home / small gym,fat loss,full body,both,beginner,3
workouts__womens-fitness-trainer-6-week-fat-loss-workout__498c9084d9.html,Women's Fitness Trainer: 6 Week Women’s Workout for Fat Loss,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-fat-loss-workout,home / small gym,fat loss,full body,women,intermediate,4
